"","language_a","language_b","a_text","b_text","sentence_length_b","sentence_length_a"
"1277","es","en","La consecuencia de una liberación de este tipo podría ser la difusión de una enfermedad por toda Europa.","The consequence of a release of biological agents from a single laboratory could be the spread of a disease throughout Europe.",21,18
"556","es","en","El contenido de estas páginas web está protegido por © ECDC [2005-2010].","The contents of these Web Pages are © ECDC [2005-2010].",10,12
"1801","es","en","El Consejo y la Presidencia de la Unión Europea","The Council and Presidency of the European Union",8,9
"200","es","en","El curso es análogo al curso introductorio de EPIET en cuanto a contenidos y planteamiento de formación.","The course is an analogy of the EPIET introductory course as for the content as for the training approach.",19,17
"1240","es","en","El curso se estructura como combinación de clases teóricas y ejercicios basados en estudios de casos.","The course is constructed as a combination of theoretical lectures and exercises using case-studies.",14,16
"1255","es","en","El peligro para los seres humanos radica en que la cepa es muy patógena en las pocas personas que resultan infectadas.","The danger to humans lies in the fact that the strain is highly pathogenic in those few humans that do become infected.",22,21
"934","es","en","La mortalidad por el SHU es del 3 al 5 %.","The death rate of HUS is about 3–5%.",8,9
"1721","es","en","El diagnóstico definitivo de vECJ sólo puede establecerse después de la muerte, examinando el tejido cerebral.","The definite diagnosis of vCJD requires post-mortem examination of brain tissue.",11,16
"2077","es","en","El desarrollo de capacidades en la UE para responder ante las amenazas sanitarias depende de la disponibilidad de recursos de formación.","The development of capacities in the EU to respond to health threats depends on the availability of training resources.",19,21
"1582","es","en","El Director del ECDC ha participado ocasionalmente en ellas para presentar el análisis y el asesoramiento especializados del Centro.","The Director of ECDC has, on occasion, participated in these ministerial meetings to give Centre’s expert analysis and advice.",19,19
"1662","es","en","El Director del ECDC es  Marc Sprenger .","The Director of ECDC is  Marc Sprenger .",9,9
"1104","es","en","La enfermedad puede variar entre leve y muy grave.","The disease can be anything from mild to very severe.",10,9
"2255","es","en","La enfermedad se detecta sobre todo en Europa, Norteamérica y las regiones templadas de Asia.","The disease can be found mainly in Europe, North America and temperate Asia.",13,15
"429","es","en","En humanos, la enfermedad se presenta en forma de ampollas rojas localizadas principalmente en los dedos, las manos y la cara.","The disease in humans presents as localised lesions mainly on fingers, hands or the face, in the form of red blisters.",21,21
"2214","es","en","Esta enfermedad se caracteriza por una tos intensa que persiste durante dos meses o más.","The disease is characterised by a severe cough, lasting for two months or even longer.",15,15
"1800","es","en","Esta enfermedad se caracteriza por una tos intensa, que en ocasiones persiste durante dos meses o incluso más tiempo.","The disease is characterised by a severe cough, sometimes lasting for two months or even longer.",16,19
"779","es","en","Esta enfermedad es endémica en varias regiones del mundo, entre ellas el sur y este de Europa.","The disease is endemic in several regions of the world, including southern and eastern Europe.",15,17
"1529","es","en","La enfermedad no se asocia siempre con el uso previo de un antibiótico.","The disease is not always associated with previous antibiotic use.",10,13
"1168","es","en","Esta enfermedad se relaciona con frecuencia, aunque no siempre, con el uso previo de antibióticos y presenta una diseminación principalmente intrahospitalaria.","The disease is often (but not always) associated with previous antibiotic use, and has mainly been spread within hospitals.",19,21
"442","es","en","La enfermedad puede prevenirse con una vacuna que confiere inmunidad de por vida a la mayoría de los receptores.","The disease is preventable by a vaccine providing lifelong immunity to most recipients.",13,19
"1555","es","en","La enfermedad remite espontáneamente en personas con un sistema inmunitario sano.","The disease is self-limiting in immunocompetent persons.",7,11
"1264","es","en","Se transmite con las gotículas transportadas por el aire o por contacto directo con secreciones nasales o faríngeas de personas infectadas.","The disease is transmitted via airborne respiratory droplets, or by direct contact with nasal and throat secretions of infected individuals.",20,21
"2089","es","en","Afecta sobre todo a las mujeres embarazadas, los neonatos y los adultos con el sistema inmunitario debilitado.","The disease primarily causes problems in pregnant women, newborns, and adults with a weakened immune system.",16,17
"2248","es","en","La enfermedad podía prevenirse mediante una vacuna eficaz de virus vivos atenuados, cuyo uso a gran escala permitió su erradicación.","The disease was preventable by an effective live-attenuated vaccine, whose large scale use lead to its eradication.",17,20
"2155","es","en","Esta enfermedad podía prevenirse mediante una vacuna eficaz, cuyo uso a gran escala permitió su erradicación.","The disease was preventable by an effective vaccine, whose large scale use lead to its eradication.",16,16
"2004","es","en","El ECDC declina toda responsabilidad en relación con los problemas de este tipo que puedan surgir como consecuencia de utilizar su sitio web.","The ECDC accepts no responsibility whatsoever with regard to such problems incurred as a result of using this website.",19,23
"833","es","en","El Director del ECDC invita a la OMS a asistir a las reuniones con el fin de garantizar la sinergia en el trabajo.","The ECDC Director invites WHO to attend the meetings to ensure synergy in the work.",15,23
"1382","es","en","El ECDC insta a otros organismos y personas a crear enlaces con su sitio web, siempre que se cumplan las condiciones siguientes:","The ECDC encourages organisations and individuals to create links to ECDC’s websites under the following conditions:",16,22
"575","es","en","El ECDC mantiene contactos diarios con personal de la Comisión Europea.","The ECDC has daily contacts with staff of the European Commission.",11,11
"1554","es","en","Por ello, el ECDC ha establecido contactos y colaboraciones con diversas instituciones y organismos:","The ECDC has therefore established contacts and collaborations with several institutions and organizations:",13,14
"2264","es","en","El ECDC mantiene este sitio web para mejorar el acceso público a la información sobre sus actividades.","The ECDC maintains this website to enhance public access to information about its activities.",14,17
"91","es","en","El sitio web del ECDC tiene enlaces con sitios de terceros.","The ECDC website provides links to third party sites.",9,11
"1766","es","en","El Centro tendrá la función de coordinar los recursos de la UE y de actuar como centro de información sobre enfermedades transmisibles.","The ECDC will have the role of co-ordinating EU resources and being the focal point of communicable disease-related information.",19,22
"1317","es","en","La fase final de la infección, el síndrome de inmunodeficiencia adquirida (SIDA), es consecuencia de la destrucción del sistema inmunitario.","The end-stage of the infection, acquired immunodeficiency syndrome (AIDS), results from the destruction of the immune system.",17,20
"616","es","en","La Oficina para el Programa EPIET se incorporó paulatinamente en el ECDC, completándose dicha integración en noviembre de 2007.","The EPIET Programme Office was gradually incorporated into ECDC, with the integration being completed on November 2007.",17,19
"1294","es","en","Las infecciones genitales por clamidias registradas en los países de la UE y del EEE/AELC deben notificarse obligatoriamente al ECDC.","The EU and EEA/EFTA countries are expected to report genital chlamydia infections to ECDC.",14,20
"424","es","en","Las instituciones y los Estados miembros de la UE son, por tanto, los socios más importantes del ECDC.","The EU Institutions and Member States are therefore ECDC’s most important partners.",12,18
"1445","es","en","El Centro Europeo para la Prevención y el Control de Enfermedades (ECDC) se encuentra situado en Estocolmo (Suecia).","The European Centre for Disease Prevention and Control (ECDC) is located in Stockholm, Sweden.",14,18
"1783","es","en","El Centro Europeo para la Prevención y el Control de las Enfermedades (ECDC) se creó en 2005.","The European Centre for Disease Prevention and Control (ECDC) was established in 2005.",13,17
"826","es","en","El Centro Europeo para la Prevención y el Control de las Enfermedades (ECDC) se creó en 2005.","The European Centre of Disease Prevention and Control (ECDC) was established in 2005.",13,17
"1730","es","en","Tanto las asociaciones científicas europeas como colectivos de la sociedad civil envían asimismo observadores al Foro Consultivo.","The European scientific associations and civil society groups also send observers to the Advisory Forum.",15,17
"853","es","en","El Comité de Gestión Ejecutiva (EXC) brinda asesoramiento a la Directora y celebra reuniones semanales.","The Executive Management Committee (EXC) is an advisory committee to the Director and meets every week.",16,15
"1282","es","en","La fiebre disminuía a continuación y aparecía una erupción cutánea característica.","The fever then receded and a characteristic skin eruption appeared.",10,11
"666","es","en","Los resultados definitivos de esta investigación se publicaron en la publicación científica Emerging Infectious Diseases.","The final results of which were published in the scientific journal Emerging Infectious Diseases.",14,15
"1021","es","en","La primera reunión con expertos de los Estados miembros se celebró en enero de 2006, y perseguía los siguientes objetivos:","The first meeting with experts from MS took place in January 2006 with the following objectives:",16,20
"1070","es","en","La primera se asocia con síntomas como fiebre, cansancio, dolor de cabeza, dolores musculares y náuseas.","The first phase is associated with symptoms like fever, fatigue, headache, muscular ache and nausea.",15,16
"1953","es","en","El primer brote en Europa se comunicó en el noreste de Italia en agosto de 2007.","The first spread within Europe was reported from North-Eastern Italy in August 2007.",13,16
"234","es","en","Los gusanos planos reciben también el nombre de tremátodos.","The flatworms are generally known as flukes.",7,9
"1823","es","en","El mayor riesgo endémico se da en la península Ibérica, en particular en la zona mediterránea.","The greatest endemic risk in Europe lies in the Iberian peninsula, particularly in the Mediterranean part.",16,16
"365","es","en","En las directrices se identifican algunos aspectos fundamentales de la práctica de notificación de brotes epidémicos:","The guidelines identify some fundamental aspects for outbreak communication practice:",10,16
"1718","es","en","Además, los problemas y las preocupaciones en materia de salud varían de un país a otro.","The health problems and concerns also differ from country to country.",11,16
"215","es","en","La infección por el virus de la inmunodeficiencia humana (VIH) sigue siendo una de las enfermedades transmisibles más importantes en Europa.","The human immunodeficiency virus (HIV) remains one of the most important communicable diseases in Europe.",15,21
"1135","es","en","La infección por  C. difficile  tiene un peso considerable en la actual asistencia sanitaria.","The impact of CDI on modern healthcare is significant.",9,16
"1271","es","en","Se piensa que el periodo de incubación de la vECJ después de la exposición al alimento contaminado es de unos diez años.","The incubation period for vCJD after food borne exposure is thought to be around 10 years.",16,22
"910","es","en","El período de incubación es prolongado, hasta de seis meses (o incluso más tiempo).","The incubation period is long - up to six months (or even longer).",13,14
"711","es","en","El período de incubación de las ITS por clamidias oscila entre dos y tres semanas.","The incubation period of chlamydia STIs is between two and three weeks.",12,15
"1621","es","en","El período de incubación de los casos sintomáticos oscila entre dos y siete semanas.","The incubation period of symptomatic cases ranges between two and seven weeks.",12,14
"1793","es","en","El período de incubación oscila entre 12 y 48 horas.","The incubation period ranges between 12 and 48 hours.",9,8
"1345","es","en","El período de incubación oscila entre 3 y 10 días.","The incubation period ranges between 3 and 10 days.",9,8
"1511","es","en","El período de incubación oscila entre uno y siete meses.","The incubation period ranges from one to seven months.",9,10
"632","es","en","La infección se cura con antibióticos y la muerte es rara en Europa.","The infection is curable by antibiotic treatment, and death is rare in Europe.",13,13
"1398","es","en","Esta infección se transmitía normalmente por inhalación de gotículas.","The infection was usually transmitted via inhalation of droplets.",9,9
"2330","es","en","La dosis infecciosa puede ser muy baja.","The infective dose may be very low.",7,7
"635","es","en","La información no se reutilizará para un propósito incompatible.","The information will not be re-used for an incompatible purpose.",10,9
"1427","es","en","La integración de los expertos nacionales se inició en 2007, con Portugal como país piloto para reforzar la capacidad de información epidemiológica.","The integration of national experts started in 2007 with Portugal as a pilot country to strengthening epidemic intelligence capacity.",19,22
"774","es","en","Esta última puede ser asintomática, cursar con estigmas o determinar una afectación multiorgánica.","The latter can be without symptoms or present stigmata or determine multi-organ pathology.",13,13
"1189","es","en","El objeto a largo plazo de esta formación es:","The long term mission of this training will be to :",11,9
"1147","es","en","La forma pulmonar se limita a los países septentrionales, donde abundan los zorros.","The lung form is restricted to northern countries, where foxes abound.",11,13
"996","es","en","La entrada principal tiene una vía de acceso con la bandera oficial del ECDC.","The main entrance has a drive way with the official ECDC flag.",12,14
"530","es","en","Las principales medidas preventivas se centran en reducir la exposición a las picaduras de mosquito.","The main preventive measures are aimed at reducing exposure to mosquito bites.",12,15
"835","es","en","El reservorio principal son los cánidos salvajes y domésticos (perros, lobos, zorros, coyotes, dingos y chacales).","The main reservoir is wild and domestic canids (dogs, wolves, foxes, coyotes, dingoes, jackals).",14,16
"1726","es","en","El principal reservorio de estas cepas de E. coli son los animales herbívoros, en particular el ganado vacuno.","The main reservoir of such E.coli strains is grass-feeding animals, cattle in particular.",13,18
"1336","es","en","Los síntomas fundamentales son fiebre, erupción, tos, secreción nasal e infección ocular, que aparecen tras un período de incubación de 10 a 12 días.","The main symptoms are fever, rash, cough, running nose and eye infection, appearing after an incubation period of 10 to 12 days.",22,22
"2209","es","en","Las misiones de visita a las estructuras locales tomaron como eje los siguientes ámbitos:","The missions to visit local structures are based on the following areas:",12,14
"759","es","en","La tasa de mortalidad es baja en el cerdo, que normalmente se recupera en 7 a 10 días.","The mortality rate is low in pigs and recovery usually occurs within 7–10 days.",14,18
"850","es","en","Las complicaciones más comunes son la enfermedad genital femenina y la salpingitis, afecciones que pueden causar infertilidad y embarazos extrauterinos.","The most common complications are pelvic inflammatory disease (PID) and salpingitis, conditions that can lead to infertility and extra-uterine pregnancies.",20,20
"1074","es","en","El mecanismo de transmisión más frecuente es por el aire mediante la inhalación de aerosoles contaminados.","The most common mode of transmission is airborne by inhalation of contaminated aerosols.",13,16
"230","es","en","Las infecciones más frecuentes son las urinarias, seguidas de infecciones respiratorias, infecciones postoperatorias, infecciones de la sangre y otras (incluida la diarrea).","The most frequent infections are urinary tract infections, followed by respiratory tract infections, infections after surgery, blood infection, and others (including diarrhoea).",22,22
"2165","es","en","La forma de infección más frecuente es el consumo de alimentos (principalmente aves de corral) o agua contaminados.","The most frequent way of getting infected is through the consumption of contaminated food (mainly poultry) or water.",18,18
"1709","es","en","El principal organismo causante de la tuberculosis es  Mycobacterium tuberculosis .","The most important causative agent of tuberculosis (TB) is Mycobacterium tuberculosis.",11,12
"884","es","en","Las consecuencias más graves de la infección por rubéola surgen cuando se contrae durante los 3 primeros meses del embarazo.","The most serious consequences of rubella infection occur when it is acquired during the first 3 months of pregnancy.",19,19
"1560","es","en","Los virus de la gripe que más afectan al ser humano pertenecen a la cepa A.","The most significant impacts of influenza viruses on humans are those arising from the influenza A strains.",17,16
"2158","es","en","El contenido plurilingüe se incrementará paulatinamente a lo largo de los próximos años.","The multilingual content will gradually grow over the coming years.",10,13
"294","es","en","Este sitio web plurilingüe contendrá información general referida al Centro e informaciones básicas sobre las enfermedades.","The multilingual website will contain general information on the Centre and some basic disease facts.",15,16
"264","es","en","Está previsto que la segunda conferencia se celebre en Estocolmo en el otoño de 2009.","The next one is planned to be held in Stockholm in the Autumn of 2009.",15,15
"1898","es","en","Se estima que al menos 37 000 personas mueren como consecuencia directa de estas infecciones.","The number of deaths occurring as a direct consequence of these infections is estimated to be at least 37 000.",20,15
"1157","es","en","El número de recidivas es muy variable, y el intervalo entre episodios va desde cuatro hasta 14 días.","The number of relapses is highly variable and the interval between fever episodes ranges from four to 14 days.",19,18
"1190","es","en","La Oficina del Director organiza y presta servicios de secretaría a dos órganos de dirección del ECDC:","The Office of the Director organises, and provides the secretariat to, ECDC’s two Governing Bodies:",15,17
"1880","es","en","La Oficina del Director apoya el desarrollo de estos planes anuales y garantiza su coherencia con el programa estratégico plurianual.","The Office of the Director supports the development of these annual plans and ensures their coherence with the Strategic Multi-annual Programme.",21,20
"363","es","en","La Oficina del Director apoya a éste en la supervisión de la evolución estratégica del Centro y en su coordinación.","The Office of the Director supports the Director in overseeing the strategic development of the Centre and ensuring coordination.",19,20
"2265","es","en","La estructura organizativa del ECDC se basa en cuatro unidades técnicas:","The organisational structure of ECDC is based on four technical units:",11,11
"257","es","en","Los brotes son muy difíciles de controlar.","The outbreaks are very difficult to control.",7,7
"701","es","en","La mortalidad global ronda el 50 %, en función de la presentación clínica, la edad del paciente y el apoyo médico.","The overall death rate is close to 50%, depending on the clinical presentation, patient’s age and medical support.",18,20
"2005","es","en","Los parásitos son igualmente patógenos para los seres humanos y para los animales tales como perros, gatos, vacas y ovejas.","The parasites could cause disease equally in humans and animals such as dogs, cats, cows and sheep.",17,20
"1643","es","en","El patógeno puede provocar infecciones sistémicas graves, sobre todo meningitis y septicemia.","The pathogen can cause serious systemic infections, most commonly meningitis and sepsis.",12,12
"302","es","en","estos virus se encuentran en el intestino y la garganta de las personas infectadas.","the poliovirus is found in the bowel and in the throat of infected individuals.",14,14
"25","es","en","El objeto del «Manual de epidemiología de campo» es convertirse en referencia, estructura núcleo de las necesidades de formación en epidemiología de intervención.","The purpose of the “Field epidemiology manual” (FEM) is to serve as reference, core structure for training needs in intervention epidemiology.",21,23
"1443","es","en","La erupción suele manifestarse en jóvenes de menos de 18 años.","The rash is usually seen in those under the age of 18.",12,11
"470","es","en","La relación entre cambio climático y enfermedades infecciosas en Europa exige evaluaciones y análisis cuidadosos.","The relationship between climate change and infectious diseases in Europe thus calls for careful assessment and analysis.",17,15
"349","es","en","Los informes y otros productos de carácter científico del Centro se encuentran disponibles en el portal del Centro.","The reports and other scientific output of the Centre are available on the ECDC portal.",15,18
"993","es","en","El reservorio del virus de Lassa son los roedores, y los seres humanos se infectan por contacto con excrementos de ratas infectadas.","The reservoir of Lassa virus are rodents and humans become infected through contact with the excreta of infected rats.",19,22
"1979","es","en","El reservorio del virus de Lassa son los roedores y los seres humanos se infectan por el contacto con excrementos de ratas infectadas.","The reservoir of Lassa virus is in rodents, and humans become infected through contact with the excreta of infected rats.",20,23
"1057","es","en","La evaluación de riesgos concluía que existía un riesgo para Europa, aunque de difícil cuantificación.","The risk assessment concluded that there was a risk for Europe, although it was difficult to quantify.",17,15
"1714","es","en","La fuente RSS se carga automáticamente cuando se añaden artículos al sitio y le avisa de los cambios más recientes.","The RSS feeds automatically update as articles are added to the site, alerting you to the latest additions.",18,20
"1111","es","en","Medidas de seguridad adoptadas para proteger su información frente a un posible uso indebido o un acceso no autorizado.","The security measures taken to safeguard your information against possible misuse or unauthorised access.",14,19
"454","es","en","Puede notarse picor en la piel, pero no dolor.","The skin may be itchy but will not be painful.",10,9
"1534","es","en","La piel suele descamarse, en especial en las puntas de los dedos de los pies y las manos y en la ingle.","The skin usually peels, especially on the fingertips, toes and groin.",11,22
"474","es","en","En el hemisferio sur se produce una epidemia semejante en su invierno (de junio a octubre).","The southern hemisphere has a similar epidemic in its winter (June to October).",13,16
"1419","es","en","el grupo de las rickettsiosis maculosas, transmitidas por garrapatas y ácaros, y el grupo del tifus exantemático, transmitidas por piojos y pulgas.","the spotted fever group, transmitted by ticks or mites and the typhus group, mainly transmitted by lice or fleas.",19,22
"1732","es","en","Su tesis doctoral versó sobre la epidemiología de la gripe.","The subject of his PhD was the epidemiology of influenza.",10,10
"750","es","en","Los síntomas comprenden fiebre, tendencia general a la hemorragia e insuficiencia renal.","The symptoms are fever, general tendency of bleeding and kidney failure.",11,12
"1668","es","en","Los síntomas pueden ser muy intensos y precisar tratamiento en una unidad de cuidados intensivos, así como la administración de una antitoxina.","The symptoms may be very severe, and require intensive-care treatment and the administration of an anti-toxin.",16,22
"92","es","en","La tercera reunión se celebró en diciembre de 2007, con los objetivos principales de:","The third meeting took place in December 2007 and the main objectives were:",13,14
"135","es","en","Una vez absorbida, la toxina llega a otros órganos y puede causar miocarditis, síntomas de parálisis y nefritis.","The toxin, once absorbed, reaches other organs and can cause myocarditis, paralytic symptoms and nephritis.",15,18
"2106","es","en","La formación se vertebra en torno a tres pilares principales:","The training is constructed around three main pillars:",8,10
"282","es","en","La transmisión de C. difficile puede producirse entre pacientes, a través de las manos contaminadas de trabajadores sanitarios o por contaminación ambiental.","The transmission of C. difficile can be patient-to-patient, via contaminated hands of healthcare workers or by environmental contamination.",18,22
"1079","es","en","La tasa de éxito del tratamiento en la UE y el EEE es insuficiente para cumplir los objetivos mundiales .","The treatment success rate in the EU/EEA is too low to meet global targets .",15,20
"462","es","en","Suele observarse la tos típica en los niños pequeños.","The typical cough is usually seen in young children.",9,9
"1463","es","en","La tos paroxística típica suele observarse en los niños pequeños.","The typical paroxysmal cough is usually seen in young children.",10,10
"198","es","en","Los casos no complicados se caracterizan por un cuadro pseudogripal agudo que suele culminar en la recuperación completa.","The uncomplicated cases are characterised by acute influenza-like illness leading to full recovery.",13,18
"1868","es","en","Este virus está muy poco adaptado a los seres humanos, que no se infectan fácilmente, salvo en dosis altas.","The virus is poorly adapted to humans who are difficult to infect except at high doses.",16,19
"1127","es","en","Este virus se transmite por mosquitos, que también actúan como un reservorio importante.","The virus is transmitted by mosquitoes which also act as an important reservoir.",13,13
"1072","es","en","El virus se transmite por la mordedura de garrapatas infectadas, comunes en hábitats de bosque.","The virus is transmitted by the bite of infected ticks, found in woodland habitats.",14,15
"1894","es","en","El virus detectado es sensible a los inhibidores de la neuraminidasa pero resistente a las amantadinas.","The virus that is now being detected is susceptible to neuraminidase inhibitors but resistant to amantadines.",16,16
"703","es","en","El virus se aisló en 1994 en la sangre de un carnicero de Jeddah que padecía una enfermedad grave.","The virus was isolated in 1994 from the blood of a butcher with a severe illness in Jeddah.",18,19
"219","es","en","el volumen de trabajo que es preciso realizar y el plazo del que dispone una organización para reaccionar frente a una situación dada.","the volume of work to be performed and the time in which the organization must respond.",16,23
"1008","es","en","En particular, la Oficina Regional para Europa de la OMS (OMS/EURO) tiene tareas y responsabilidades que se entrelazan con las del ECDC.","The WHO Regional Office for Europe (WHO/EURO), in particular, has tasks and responsibilities that interlink with those of ECDC.",19,22
"964","es","en","Todo el manual completo, así como los artículos por separado, se podrán usar en cursos y programas de formación.","The whole FEM and the separate articles could be used in courses and training programs.",15,19
"105","es","en","El trabajo del Centro se caracteriza por su elevado grado de profesionalidad y eficiencia.","The work in the Centre is characterised by a high level of professionalism and efficiency.",15,14
"2172","es","en","La Organización Mundial de la Salud (OMS) es uno de los principales socios estratégicos del ECDC.","The World Health Organization (WHO) is one of ECDC’s most important strategic partners.",13,16
"1886","es","en","Sus reservorios son sistemas acuáticos, como torres de refrigeración, condensadores de goteo, humidificadores, fuentes decorativas, sistemas de agua caliente y otros sistemas parecidos.","Their reservoirs are aquatic systems like cooling towers, evaporative condensers, humidifiers, decorative fountains, hot water systems and similar systems.",19,23
"1779","es","en","Alrededor de una semana después de la infección se inicia la invasión larvaria de los músculos:","Then, about a week after infection, larval invasion of the muscles begins:",12,16
"931","es","en","El tratamiento consiste en limpiar la herida infectada, administrar antibióticos e inmunoglobulinas específicas y medidas de apoyo en una unidad de cuidados intensivos.","Therapy is based on cleaning the infected wound, administration of antibiotics and specific immunoglobulins, and intensive care support.",18,23
"1420","es","en","Los métodos de tipificación se agrupan en dos categorías básicas:","There are 2 basic ways to describe typing methods based on:",11,10
"1228","es","en","Hay cuatro tipos diferentes de dengue, y la infección por uno de ellos apenas confiere protección inmunitaria frente a los otros.","There are 4 different dengue types, and infection with one type gives little immune protection against the other types.",19,20
"1010","es","en","Hay varias razones por las que estas técnicas de tipificación pueden ser decisivas:","There are a number of reasons why it may be essential to use typing techniques:",15,13
"2140","es","en","También encontrarán enlaces con vídeos sobre el ECDC, webcast, fotografías y contactos para los medios de comunicación.","There are also links to video clips about ECDC, webcasts, photo gallery and media contacts.",15,17
"2021","es","en","Hay muchos distintos, algunos con acceso desde un navegador y otros que son aplicaciones que se descargan.","There are many different versions, some of which are accessed using a browser, and some of which are downloadable applications.",20,17
"128","es","en","ahora se declaran más de 250 000 casos nuevos cada año.","there are now more than 250 000 new cases reported each year.",12,11
"1479","es","en","En el ser humano, la leishmaniasis adopta distintas formas.","There are several different forms of leishmaniasis in people.",9,9
"1948","es","en","Hay varios hantavirus distintos que presentan distinta distribución geográfica y que causan enfermedades clínicas distintas.","There are several different hantaviruses, with a different geographical distribution and causing different clinical diseases.",15,15
"1798","es","en","Ha habido algunos ejemplos de transmisión entre personas, pero sin una mayor propagación.","There have been a few examples of person-to-person transmissions but no further spread.",13,13
"765","es","en","Están aumentando los casos de infecciones por  C. difficile  adquiridas fuera del medio hospitalario en personas previamente no consideradas predispuestas.","There is an increase of reports of community-acquired CDI in individuals previously not recognized as predisposed.",16,22
"148","es","en","Han aumentado los casos de infecciones extrahospitalarias.","There is an increase of reports of community-acquired infection.",9,7
"1859","es","en","Por el momento no hay ninguna vacuna ni tratamiento curativo.","There is currently no vaccine or curative treatment for cases.",10,10
"1324","es","en","No hay tratamiento curativo de la infección por hantavirus, y la mejor prevención es evitar o minimizar el contacto con roedores.","There is no curative treatment for hantavirus infection, and eliminating or minimising contact with rodents is the best way to prevent infection.",22,21
"1262","es","en","Hasta la fecha no hay indicios de transmisión del virus de Zika en Europa, y los casos importados son raros.","There is no evidence of transmission Zika virus in Europe to date and imported cases are rare.",17,20
"1782","es","en","No hay pruebas de transmisión del virus entre personas.","There is no known evidence of human to human transmission of the virus.",13,9
"535","es","en","Por ello son frecuentes los casos entre excursionistas en zonas de monte y los brotes transmitidos por agua potable insuficientemente tratada.","Therefore, cases among hikers or backpackers in wilderness areas are common, and waterborne outbreaks due to inadequate treatment of drinking water are common.",23,21
"1599","es","en","Se dividen en virus de alta y baja patogenicidad con arreglo a la gravedad de la infección en las aves.","These are divided into those of high and low pathogenicity according to the severity of infection in birds.",18,20
"761","es","en","Estos ejemplos de uso inadecuado favorecen la aparición y la selección de bacterias resistentes.","These examples of misuse promote the emergence and the selection of resistant bacteria.",13,14
"2177","es","en","Estos datos indican que el reservorio de este virus patógeno podría abarcar una amplia variedad de especies animales.","These findings indicate that the reservoir for this pathogen may include a wide range of animal species.",17,18
"1464","es","en","Estas licitaciones se ajustan a los principios de correcta gestión económica, igualdad de acceso para los proveedores y transparencia.","These invitations to tender satisfy the principles of sound financial management, equal access to suppliers and ensure transparency.",18,19
"1348","es","en","Estas tendencias han ampliado la función de la comunicación sanitaria como componente vital de la práctica en el ámbito de la salud pública.","These trends have expanded the role of health communication as a vital component of public health practice.",17,23
"1965","es","en","Pueden aparecer en cualquier lugar del cuerpo, pero se forman sobre todo en las manos y los pies.","They can appear anywhere on the body but are most commonly found on hands and feet.",16,18
"336","es","en","Hacen hincapié en los problemas que deben tenerse en cuenta y ofrecen una lista de opciones políticas para cada uno de ellos.","They highlight the issues that need to be considered and provide a list of policy options for each of these.",20,22
"3","es","en","Se alimentan chupando la sangre a otros animales y, ocasionalmente, muerden a los seres humanos.","They live by sucking blood from animals and occasionally bite humans.",11,15
"353","es","en","que protegen contra la enfermedad neumocócica invasora en los adultos.","They protect against invasive pneumococcal disease in adults.",8,10
"1738","es","en","Este planteamiento exige un conocimiento profundo de la diferenciación entre las distintas dimensiones y modelos de las ciencias del comportamiento.","This approach requires a profound understanding of the distinction between the different dimensions and models of behavioural sciences.",18,20
"1486","es","en","Este recorrido en autobús dura unos 16 minutos.","This bus ride takes about 16 minutes.",7,8
"2176","es","en","Esta fotografía ampliada de 2005 representa un ejemplar del mosquito  Anopheles minimus , un vector del paludismo.","This close-up 2005 photograph shows an Anopheles minimus, a malaria vector of the Orient mosquito...",15,18
"1504","es","en","Se piensa que es un virus animal que ha atravesado recientemente la barrera entre especies e infecta ahora a los seres humanos.","This is believed to be an animal virus that recently crossed the species barrier to infect humans.",17,22
"547","es","en","Este fenómeno tiene una justificación evolutiva, pues la nueva cepa tiene más probabilidades de sobrevivir si no mata su nuevo hospedante humano.","This is of evolutionary value as the new strain is more likely to survive if it does not kill its new human host.",23,22
"1265","es","en","Esta es una forma de entender la defensa de la salud.","This is one way of understanding Health Advocacy.",8,11
"1842","es","en","Este nuevo virus puede propagarse con rapidez de una persona a otra por todo el mundo.","This new virus can then spread rapidly from human to humans all over the world.",15,16
"94","es","en","El paciente enfermó después de sacrificar un cordero importado de la ciudad de Alkhurma, en la provincia de Makkah.","This patient became sick after he slaughtered a sheep imported from the city of Alkhurma, Makkah province.",17,19
"65","es","en","Este plan de reacción en caso de amenaza sanitaria sigue las prácticas de gestión determinadas por la dirección estratégica del ECDC.","This PHE Plan is a development of practice of management determined by the strategic guidance of ECDC Governance cycle.",19,21
"459","es","en","El programa está especialmente orientado a los candidatos que posean experiencia en los siguientes ámbitos:","This Programme typically seeks candidates in the following fields:",9,15
"696","es","en","Estos Programas de formación en epidemiología de campo (FETP) pueden interactuar en mayor o menor medida con EPIET.","Those Field Epidemiology Training Programmes (FETP) may have more or less interaction with EPIET.",14,18
"1177","es","en","Después de la infección por un hantavirus se declaran tres síndromes clínicos principales:","Three main clinical syndromes can be distinguished after hantavirus infection:",10,13
"1359","es","en","El ECDC ofrece o puede ofrecer tres tipos de servicios electrónicos:","Three types of e-services are or may be offered by ECDC:",11,11
"71","es","en","Por tanto, en caso de discrepancia, siempre prevalecerá el texto oficial.","Thus, in case of disagreement, the official adopted text will always prevail.",12,11
"773","es","en","Por tanto, las personas que viven en residencias o los niños que van a guarderías son especialmente vulnerables a los brotes.","Thus, individuals in nursing homes or day-care centres are particularly susceptible to outbreaks.",13,21
