"","language_a","language_b","a_text","b_text","sentence_length_b","sentence_length_a"
"6463","fr","en","Le stade final de l’infection, le syndrome d’immunodéficience acquise (SIDA), est dû à la destruction du système immunitaire.","The end-stage of the infection, acquired immunodeficiency syndrome (AIDS), results from the destruction of the immune system.",17,18
"5853","fr","en","Le bureau du programme EPIET a progressivement été intégré au CEPCM jusqu’en novembre 2007.","The EPIET Programme Office was gradually incorporated into ECDC, with the integration being completed on November 2007.",17,14
"6435","fr","en","Les pays de l’UE et de l’EEE/AELE doivent signaler à l’ECDC les cas d’infections génitales à Chlamydia.","The EU and EEA/EFTA countries are expected to report genital chlamydia infections to ECDC.",14,17
"5460","fr","en","Les institutions et les États membres de l’UE sont donc les principaux partenaires de l’ECDC.","The EU Institutions and Member States are therefore ECDC’s most important partners.",12,15
"7019","fr","en","Le Centre européen de prévention et de contrôle des maladies se trouve à Stockholm (Suède).","The European Centre for Disease Prevention and Control (ECDC) is located in Stockholm, Sweden.",14,15
"7050","fr","en","Des associations scientifiques et des groupes de la société civile européens envoient également des observateurs auprès du forum consultatif.","The European scientific associations and civil society groups also send observers to the Advisory Forum.",15,19
"6499","fr","en","L’événement peut être soudain et inattendu lorsqu’il s'agit par exemple d’un foyer épidémique local d’une maladie transmissible, ou évoluer lentement jusqu’à la pandémie.","The event may be sudden and unexpected, as in a local outbreak of communicable disease, or slowly evolving as in a disease pandemic.",23,23
"6692","fr","en","Le comité exécutif de gestion (EXC) est un comité consultatif qui travaille aux côtés de la directrice et qui se réunit chaque semaine.","The Executive Management Committee (EXC) is an advisory committee to the Director and meets every week.",16,23
"6274","fr","en","La fièvre baissait ensuite et une éruption cutanée caractéristique apparaissait alors.","The fever then receded and a characteristic skin eruption appeared.",10,11
"4820","fr","en","Ce domaine est très hétérogène en Europe s'agissant des approches et des niveaux d’intégration avec les programmes de santé publique.","The field is quite diverse in Europe on what concerns approaches and levels of integration with public health programs.",19,20
"6101","fr","en","Les conclusions de cette étude ont été publiées dans la revue scientifique Emerging Infectious Diseases.","The final results of which were published in the scientific journal Emerging Infectious Diseases.",14,15
"4870","fr","en","La première réunion d’experts des États membres s’est tenue en janvier 2006, avec pour objectif:","The first meeting with experts from MS took place in January 2006 with the following objectives:",16,15
"5054","fr","en","La première phase est associée à des symptômes telles que fièvre, fatigue, maux de tête, douleurs musculaires et nausées.","The first phase is associated with symptoms like fever, fatigue, headache, muscular ache and nausea.",15,19
"5863","fr","en","La première propagation en Europe a été signalée dans le nord-est de l’Italie en août 2007.","The first spread within Europe was reported from North-Eastern Italy in August 2007.",13,16
"4932","fr","en","Les vers plats sont également connus sous le nom de trématodes.","The flatworms are generally known as flukes.",7,11
"6995","fr","en","Le risque endémique le plus important se situe dans la péninsule ibérique, notamment dans la région méditerranéenne.","The greatest endemic risk in Europe lies in the Iberian peninsula, particularly in the Mediterranean part.",16,17
"5421","fr","en","Les lignes directrices répertorient certains aspects fondamentaux de la communication sur les épidémies:","The guidelines identify some fundamental aspects for outbreak communication practice:",10,13
"6278","fr","en","De plus, les problèmes et les préoccupations en matière de santé varient d’un pays à l’autre.","The health problems and concerns also differ from country to country.",11,16
"6253","fr","en","L’infection par le virus de l’immunodéficience humaine (VIH) reste l’une des principales maladies contagieuses en Europe.","The human immunodeficiency virus (HIV) remains one of the most important communicable diseases in Europe.",15,16
"6542","fr","en","L’impact de l’ICD sur les soins de santé modernes est non négligeable.","The impact of CDI on modern healthcare is significant.",9,12
"5350","fr","en","La période d’incubation après exposition alimentaire est estimée à une dizaine d’années.","The incubation period for vCJD after food borne exposure is thought to be around 10 years.",16,12
"5264","fr","en","La période d’incubation est longue (jusqu’à six mois, voire plus).","The incubation period is long - up to six months (or even longer).",13,10
"4748","fr","en","La période d’incubation des IST à chlamydia est comprise entre deux et trois semaines.","The incubation period of chlamydia STIs is between two and three weeks.",12,14
"5284","fr","en","La période d’incubation des cas symptomatiques est comprise entre deux et sept semaines.","The incubation period of symptomatic cases ranges between two and seven weeks.",12,13
"5174","fr","en","La période d’incubation est comprise entre 12 et 48 heures.","The incubation period ranges between 12 and 48 hours.",9,10
"5762","fr","en","La période d’incubation est comprise entre 3 et 10 jours.","The incubation period ranges between 3 and 10 days.",9,10
"5040","fr","en","La période d’incubation est comprise entre un et sept mois.","The incubation period ranges from one to seven months.",9,10
"5507","fr","en","L’infection peut être guérie par un traitement antibiotique et les décès sont rares en Europe.","The infection is curable by antibiotic treatment, and death is rare in Europe.",13,15
"6875","fr","en","L’infection était généralement transmise par inhalation de gouttelettes.","The infection was usually transmitted via inhalation of droplets.",9,8
"6180","fr","en","La dose infectieuse peut être très faible.","The infective dose may be very low.",7,7
"5314","fr","en","Ces informations ne seront pas réutilisées à des fins incompatibles avec les principes susmentionnés.","The information will not be re-used for an incompatible purpose.",10,14
"4756","fr","en","L’intégration d’experts nationaux a débuté en 2007, le Portugal servant de pays pilote.","The integration of national experts started in 2007 with Portugal as a pilot country to strengthening epidemic intelligence capacity.",19,13
"5293","fr","en","Cette dernière peut être asymptomatique, accompagnée de stigmates ou se manifester par une pathologie multi-organique.","The latter can be without symptoms or present stigmata or determine multi-organ pathology.",13,15
"6567","fr","en","La mission à long terme de cette formation sera la suivante:","The long term mission of this training will be to :",11,11
"5453","fr","en","La forme pulmonaire est limitée aux pays nordiques, où les renards abondent.","The lung form is restricted to northern countries, where foxes abound.",11,12
"4991","fr","en","Dans l’allée menant à l’entrée principale, vous verrez le drapeau officiel de l’ECDC.","The main entrance has a drive way with the official ECDC flag.",12,13
"6503","fr","en","Les principales mesures préventives visent à réduire l’exposition aux piqûres de moustiques.","The main preventive measures are aimed at reducing exposure to mosquito bites.",12,12
"7053","fr","en","Les principaux réservoirs sont les canidés sauvages et domestiques (chiens, loups, renards, coyotes, dingos, chacals).","The main reservoir is wild and domestic canids (dogs, wolves, foxes, coyotes, dingoes, jackals).",14,15
"6408","fr","en","Le principal réservoir de telles souches sont les herbivores, en particulier le bétail.","The main reservoir of such E.coli strains is grass-feeding animals, cattle in particular.",13,13
"5958","fr","en","La majorité des 700 cas humains signalés depuis 1968 provenaient d’Asie du Sud-est (Chine, Viêtnam et Thaïlande du Nord).","The majority of the 700 human cases which have been reported since 1968 originated from Southeast Asia, i.e. China, Vietnam, and Northern Thailand.",23,18
"5443","fr","en","Les missions de visite de structures locales sont axées sur les thèmes suivants:","The missions to visit local structures are based on the following areas:",12,13
"6489","fr","en","Le taux de mortalité est faible et les porcs guérissent généralement entre 7 et 10 jours.","The mortality rate is low in pigs and recovery usually occurs within 7–10 days.",14,15
"6983","fr","en","L’infection se transmet le plus souvent par voie aérienne après l’inhalation d’aérosols contaminés.","The most common mode of transmission is airborne by inhalation of contaminated aerosols.",13,13
"4921","fr","en","Les infections les plus fréquentes sont les infections urinaires, suivies des infections respiratoires, des infections postopératoires, des infections sanguines et autres (notamment diarrhée).","The most frequent infections are urinary tract infections, followed by respiratory tract infections, infections after surgery, blood infection, and others (including diarrhoea).",22,23
"6478","fr","en","Le mode d’infection le plus fréquent est la consommation d’aliments (principalement de volaille) ou d’eau contaminés.","The most frequent way of getting infected is through the consumption of contaminated food (mainly poultry) or water.",18,16
"5069","fr","en","La rubéole est surtout dangereuse si elle est contractée au cours des trois premiers mois de la grossesse.","The most serious consequences of rubella infection occur when it is acquired during the first 3 months of pregnancy.",19,18
"4940","fr","en","Les souches influenza A sont les plus dangereuses pour l’homme.","The most significant impacts of influenza viruses on humans are those arising from the influenza A strains.",17,10
"5631","fr","en","Son contenu multilingue augmentera peu à peu au cours des prochaines années.","The multilingual content will gradually grow over the coming years.",10,12
"6138","fr","en","Ce site présentera des informations générales sur le Centre et sur certaines maladies.","The multilingual website will contain general information on the Centre and some basic disease facts.",15,13
"5386","fr","en","La prochaine conférence devant avoir lieu à Stockholm à l’automne 2009.","The next one is planned to be held in Stockholm in the Autumn of 2009.",15,11
"5172","fr","en","On considère qu’au moins 37 000 décès sont une conséquence directe de ces infections.","The number of deaths occurring as a direct consequence of these infections is estimated to be at least 37 000.",20,13
"6604","fr","en","Le nombre de rechutes est extrêmement variable et l’intervalle entre les épisodes de fièvre varie de quatre à 14 jours.","The number of relapses is highly variable and the interval between fever episodes ranges from four to 14 days.",19,19
"6301","fr","en","Le bureau du directeur met en place les deux organes directeurs de l’ECDC (et en assure le secrétariat):","The Office of the Director organises, and provides the secretariat to, ECDC’s two Governing Bodies:",15,18
"7036","fr","en","Le bureau du directeur appuie l'élaboration de ces plans annuels et s’assure de leur cohérence avec le programme stratégique pluriannuel.","The Office of the Director supports the development of these annual plans and ensures their coherence with the Strategic Multi-annual Programme.",21,20
"7113","fr","en","Le bureau du directeur aide ce dernier à superviser le développement stratégique du Centre et à assurer une bonne coordination.","The Office of the Director supports the Director in overseeing the strategic development of the Centre and ensuring coordination.",19,20
"6192","fr","en","La structure organisationnelle de l’ECDC repose sur quatre unités techniques:","The organisational structure of ECDC is based on four technical units:",11,10
"5840","fr","en","Ces épidémies sont très difficiles à contrôler.","The outbreaks are very difficult to control.",7,7
"5201","fr","en","Les parasites sont tout aussi pathogènes pour l’homme que pour les animaux, notamment les chiens, les chats, les vaches et les moutons.","The parasites could cause disease equally in humans and animals such as dogs, cats, cows and sheep.",17,22
"6141","fr","en","Cet agent pathogène peut provoquer de graves infections systémiques, les plus fréquentes étant la méningite et la septicémie.","The pathogen can cause serious systemic infections, most commonly meningitis and sepsis.",12,18
"5774","fr","en","le poliovirus se trouve dans l’intestin et la gorge des individus infectés.","the poliovirus is found in the bowel and in the throat of infected individuals.",14,12
"6509","fr","en","Les activités de préparation et de réaction visent à préparer l’Union européenne à réagir efficacement à toute menace de maladie transmissible.","The preparedness and response activities aim for a European Union to be fully prepared to effectively respond to any communicable disease threat.",22,21
"6592","fr","en","Le «Manuel d’épidémiologie de terrain» est conçu pour servir de référence et de support principal de formation dans le domaine de l’épidémiologie d’intervention.","The purpose of the “Field epidemiology manual” (FEM) is to serve as reference, core structure for training needs in intervention epidemiology.",21,23
"5106","fr","en","Cette éruption s’observe habituellement chez les sujets de moins de 18 ans. La peau peut démanger, mais ce n'est pas douloureux.","The rash is usually seen in those under the age of 18. The skin may be itchy but will not be painful.",22,20
"4939","fr","en","Les rapports et autres conclusions scientifiques sont disponibles sur le portail web de l’ECDC.","The reports and other scientific output of the Centre are available on the ECDC portal.",15,14
"6352","fr","en","Les rongeurs sont le réservoir du virus de Lassa et l’homme est infecté par contact avec les excréments de rats infectés.","The reservoir of Lassa virus are rodents and humans become infected through contact with the excreta of infected rats.",19,20
"7032","fr","en","Le rat est réservoir du virus de Lassa ; l’infection est transmise à l’homme par contact avec les excréments des rats infectés.","The reservoir of Lassa virus is in rodents, and humans become infected through contact with the excreta of infected rats.",20,21
"6786","fr","en","L’évaluation a conclu à l’existence d’un risque pour l’Europe, mais celui-ci était difficilement quantifiable.","The risk assessment concluded that there was a risk for Europe, although it was difficult to quantify.",17,14
"6182","fr","en","Le risque de transmission mère-enfant est compris entre 3 et 5 %, mais en cas d’infection simultanée par le VIH, il peut atteindre 15 %.","The risk of mother-to-child transmission is around 3–5%, but in cases of simultaneous HIV infection it may reach 15%.",19,23
"6949","fr","en","Les flux RSS s’actualisent automatiquement lorsque des articles sont ajoutés sur le site, vous avertissant des dernières modifications.","The RSS feeds automatically update as articles are added to the site, alerting you to the latest additions.",18,18
"5855","fr","en","les mesures de sécurité prises pour empêcher que les informations vous concernant ne fassent l'objet d'abus éventuels ou d'un accès non autorisé;","The security measures taken to safeguard your information against possible misuse or unauthorised access.",14,22
"5478","fr","en","Généralement, la peau se détache (desquamation), surtout au bout des doigts et au niveau des orteils et de l’aine.","The skin usually peels, especially on the fingertips, toes and groin.",11,19
"6832","fr","en","Le renseignement épidémique tire ses informations de plusieurs sites web et de pages web identifiées grâce à des moteurs de recherche spécialisés.","The sources of epidemic intelligence information include several websites and a large number of web-pages retrieved through specialized search-engines.",19,22
"6970","fr","en","L’hémisphère Sud connaît une épidémie similaire pendant son hiver (de juin à octobre).","The southern hemisphere has a similar epidemic in its winter (June to October).",13,13
"5128","fr","en","la grippe espagnole de 1918-19, la grippe asiatique en 1957-58 et la grippe de Hong Kong en 1968-69.","the Spanish flu in 1918-19, the Asian flu in 1957-58, and the Hong Kong flu in 1968-69.",17,18
"6998","fr","en","la fièvre boutonneuse, transmise par les tiques ou les acariens, et le typhus, transmis principalement par les poux ou les puces.","the spotted fever group, transmitted by ticks or mites and the typhus group, mainly transmitted by lice or fleas.",19,21
"5101","fr","en","dont le sujet était l’épidémiologie de la grippe.","The subject of his PhD was the epidemiology of influenza.",10,8
"6736","fr","en","Les symptômes sont la fièvre, une tendance hémorragique générale et une insuffisance rénale.","The symptoms are fever, general tendency of bleeding and kidney failure.",11,13
"5966","fr","en","Les symptômes peuvent être très graves et nécessiter un traitement en soins intensifs, ainsi que l’administration d’une antitoxine.","The symptoms may be very severe, and require intensive-care treatment and the administration of an anti-toxin.",16,18
"6095","fr","en","Cette formation s’adresse aux microbiologistes ou biologistes possédant une expérience antérieure en microbiologie et démontrant un vif intérêt pour l’épidémiologie.","The target group for this training consists of microbiologists or biologists with previous experience in microbiology and a ken interest in intervention epidemiology;",23,20
"6226","fr","en","La troisième réunion a eu lieu au mois de décembre 2007, avec pour principaux objectifs:","The third meeting took place in December 2007 and the main objectives were:",13,15
"6102","fr","en","Une fois absorbée, la toxine atteint d’autres organes et peut provoquer une myocardite, des symptômes paralytiques et une néphrite (inflammation du rein).","The toxin, once absorbed, reaches other organs and can cause myocarditis, paralytic symptoms and nephritis.",15,22
"6873","fr","en","C. difficile peut être transmis d’un patient à l’autre, par l’intermédiaire des mains contaminées de soignants ou par la contamination de l’environnement.","The transmission of C. difficile can be patient-to-patient, via contaminated hands of healthcare workers or by environmental contamination.",18,22
"6173","fr","en","Le taux de réussite des traitements dans l'UE/EEE est trop faible et ne satisfait pas aux objectifs mondiaux .","The treatment success rate in the EU/EEA is too low to meet global targets .",15,19
"4770","fr","en","Une toux caractéristique est souvent observée chez les jeunes enfants.","The typical cough is usually seen in young children.",9,10
"6391","fr","en","Une toux paroxystique caractéristique est souvent observée chez les jeunes enfants.","The typical paroxysmal cough is usually seen in young children.",10,11
"5015","fr","en","Les cas sans complication sont caractérisés par une maladie aiguë de type grippal dont la guérison est totale.","The uncomplicated cases are characterised by acute influenza-like illness leading to full recovery.",13,18
"6825","fr","en","Les différents symptômes sont à la fois systémiques (fièvre, faiblesse, douleur articulaire) et spécifiques (notamment infections cérébrales et valvulaires).","The various symptoms are both general (fever, weakness, joint pain) and organ-specific (including infections in the brain infection and heart valves).",21,19
"5805","fr","en","Le virus, mal adapté à l’homme, n’est guère contagieux, sauf à doses élevées.","The virus is poorly adapted to humans who are difficult to infect except at high doses.",16,13
"5821","fr","en","Le virus se transmet par les moustiques qui peuvent également servir de réservoir.","The virus is transmitted by mosquitoes which also act as an important reservoir.",13,13
"5188","fr","en","Le virus est transmis par la piqûre de tiques infectées que l'on trouve dans les régions boisées.","The virus is transmitted by the bite of infected ticks, found in woodland habitats.",14,17
"5813","fr","en","Le virus qui est maintenant détecté est sensible aux inhibiteurs de la neuraminidase, mais résistant à l’amantadine.","The virus that is now being detected is susceptible to neuraminidase inhibitors but resistant to amantadines.",16,17
"6406","fr","en","Le virus a été isolé en 1994 dans le sang d’un boucher atteint d'une maladie grave à Jeddah.","The virus was isolated in 1994 from the blood of a butcher with a severe illness in Jeddah.",18,18
"4893","fr","en","le volume de travail à réaliser et le temps dont dispose une organisation pour réagir face à une situation donnée.","the volume of work to be performed and the time in which the organization must respond.",16,20
"6372","fr","en","Certaines tâches et responsabilités du Bureau régional de l’Europe de l’OMS (OMS/EURO) rejoignent celles de l’ECDC.","The WHO Regional Office for Europe (WHO/EURO), in particular, has tasks and responsibilities that interlink with those of ECDC.",19,16
"5211","fr","en","L’ensemble du manuel et ses articles pourraient être utilisés pour des cours et des programmes de formation.","The whole FEM and the separate articles could be used in courses and training programs.",15,17
"5869","fr","en","Les travaux du Centre se caractérisent par un haut niveau de professionnalisme et d’efficacité.","The work in the Centre is characterised by a high level of professionalism and efficiency.",15,14
"5599","fr","en","L'Organisation mondiale de la santé (OMS) est l’un des partenaires stratégiques les plus importants de l’ECDC.","The World Health Organization (WHO) is one of ECDC’s most important strategic partners.",13,16
"5058","fr","en","Environ une semaine après l’infection, les larves commencent à coloniser les muscles,","Then, about a week after infection, larval invasion of the muscles begins:",12,12
"5536","fr","en","Une semaine environ après l’infection, les larves commencent à coloniser les muscles, entraînant des douleurs musculaires caractéristiques, accompagnées de fièvre.","Then, about a week after infection, larval invasion of the muscles begins: muscle aches and fever are characteristic.",18,20
"6243","fr","en","Le traitement consiste à nettoyer la plaie infectée, à administrer des antibiotiques et des immunoglobulines spécifiques, et à prodiguer des soins intensifs.","Therapy is based on cleaning the infected wound, administration of antibiotics and specific immunoglobulins, and intensive care support.",18,22
"5312","fr","en","Les méthodes de typage reposent principalement sur deux élements:","There are 2 basic ways to describe typing methods based on:",11,9
"5089","fr","en","Les techniques de typage sont essentielles pour:","There are a number of reasons why it may be essential to use typing techniques:",15,7
"6167","fr","en","Il en existe différents types, certains étant incorporés à un navigateur et d’autres étant des applications téléchargeables.","There are many different versions, some of which are accessed using a browser, and some of which are downloadable applications.",20,17
"4913","fr","en","Il n’y a pas de problème, il n'y a que des solutions.","There are no problems - only solutions.",7,12
"6093","fr","en","plus de 250 000 nouveaux cas sont maintenant signalés chaque année.","there are now more than 250 000 new cases reported each year.",12,10
"6281","fr","en","Il existe différentes formes de leishmaniose chez l'homme.","There are several different forms of leishmaniasis in people.",9,8
"6831","fr","en","Il existe plusieurs Hantavirus dont la distribution géographique et les manifestations cliniques diffèrent.","There are several different hantaviruses, with a different geographical distribution and causing different clinical diseases.",15,12
"6426","fr","en","Quelques cas de transmission interhumaine ont été observés, sans autre propagation.","There have been a few examples of person-to-person transmissions but no further spread.",13,11
"4947","fr","en","On observe une augmentation des cas d’infection nosocomiale.","There is an increase of reports of community-acquired infection.",9,8
"7040","fr","en","Il n’existe actuellement aucun vaccin ou traitement curatif.","There is currently no vaccine or curative treatment for cases.",10,8
"5626","fr","en","Il n’existe aucun traitement curatif pour soigner l’hantavirose. La meilleure manière d’éviter l’infection est d’exclure ou de limiter tout contact avec les rongeurs.","There is no curative treatment for hantavirus infection, and eliminating or minimising contact with rodents is the best way to prevent infection.",22,23
"6443","fr","en","Il n’existe jusqu’à présent aucune preuve de la transmission du virus Zika en Europe et les cas importés sont rares.","There is no evidence of transmission Zika virus in Europe to date and imported cases are rare.",17,20
"5075","fr","en","Il n’existe aucune preuve connue de transmission interhumaine du virus.","There is no known evidence of human to human transmission of the virus.",13,10
"5018","fr","en","C’est pourquoi le rapport n’est pas distribué au public mais réservé à des utilisateurs autorisés (lien de droite).","Therefore, the CDTR is not intended for public release but restricted to authorised users (link to the right).",18,18
"5171","fr","en","On peut distinguer les virus à forte et à faible pathogénie selon la sévérité de l’infection chez les oiseaux.","These are divided into those of high and low pathogenicity according to the severity of infection in birds.",18,19
"4754","fr","en","Nous dressons actuellement l’inventaire de ces ressources en nous rendant dans les différents pays, à leur demande, et en adoptant une approche standard.","These are now being inventoried, through country visits organized by ECDC upon request, and using a standardised approach .",19,23
"6472","fr","en","Ces exemples d’utilisation abusive favorisent l’émergence et la sélection de bactéries résistantes.","These examples of misuse promote the emergence and the selection of resistant bacteria.",13,12
"5780","fr","en","Ces facteurs sont complexes: idées reçues, ignorance, absence de campagnes de sensibilisation sont souvent à la base de l’échec des stratégies de vaccination.","These factors are complex; false beliefs, ignorance, lack of advocacy are often on the basis of the failure of vaccination strategies.",21,23
"6745","fr","en","Ces éléments montrent qu’un large éventail d’espèces animales peut servir de réservoir à ce pathogène.","These findings indicate that the reservoir for this pathogen may include a wide range of animal species.",17,15
"6811","fr","en","Ces appels d’offres répondent aux principes de bonne gestion financière, mettent les fournisseurs sur un pied d’égalité et garantissent la transparence.","These invitations to tender satisfy the principles of sound financial management, equal access to suppliers and ensure transparency.",18,21
"5544","fr","en","Ces tendances ont fait de la communication sur la santé un élément essentiel des pratiques de santé publique.","These trends have expanded the role of health communication as a vital component of public health practice.",17,18
"5913","fr","en","Ces vaccins sont en outre efficaces sur les types de bactéries qui sont associées à la résistance antimicrobienne.","These vaccines cover the types of the bacteria commonly seen in childhood invasive disease and also those associated with antimicrobial resistance.",21,18
"5655","fr","en","Ils sont responsables de ce que l'on appelle l’«influenza aviaire hautement pathogène» (IAHP).","They are called highly pathogenic avian influenza (HPAI).",8,13
"5440","fr","en","Elles peuvent apparaître n’importe où sur le corps, mais on les retrouve principalement au niveau des mains et des pieds.","They can appear anywhere on the body but are most commonly found on hands and feet.",16,20
"6864","fr","en","Ils soulignent les problèmes à examiner et dressent pour chacun d’entre eux une liste de possibilités d’action.","They highlight the issues that need to be considered and provide a list of policy options for each of these.",20,17
"5164","fr","en","Elles se nourrissent du sang des animaux et, parfois, de celui de l’homme.","They live by sucking blood from animals and occasionally bite humans.",11,13
"5907","fr","en","Ils protègent les adultes de la maladie pneumococcique invasive.","They protect against invasive pneumococcal disease in adults.",8,9
"7058","fr","en","Ce virus A(H1N1)v provient de la combinaison de deux virus de la grippe porcine qui contenaient des gènes d'origine aviaire et humaine.","This A(H1N1)v virus is the result of a combination of two swine influenza viruses that contained genes of avian and human origin.",22,22
"6802","fr","en","L'application d'un telle approche nécessite de comprendre en profondeur les différences entre les divers modèles et dimensions des sciences du comportement.","This approach requires a profound understanding of the distinction between the different dimensions and models of behavioural sciences.",18,21
"5873","fr","en","Ce trajet en bus dure environ 16 minutes.","This bus ride takes about 16 minutes.",7,8
"5438","fr","en","Cette photographie en gros plan montre un vecteur de la malaria en Orient, Anopheles minimus (2005).","This close-up 2005 photograph shows an Anopheles minimus, a malaria vector of the Orient mosquito...",15,16
"6848","fr","en","Cette politique générale, qui couvre déjà l’ensemble des sites web institutionnels de l'Union européenne relevant du domaine europa.eu, est également applicable à l’ECDC.","This general policy that likewise already covers the European Union’s family of institutional websites, within the europa.eu domain, is also applicable to ECDC.",23,23
"5243","fr","en","qui comprend également de nombreuses mycobactéries non tuberculeuses dont M. leprae et M. avium sont les plus connues.","This genus also includes many different nontuberculous mycobacteria (NTM), of which M. leprae and M. avium are best known.",19,18
"6834","fr","en","Cela est réalisé en collaboration avec un «forum de laboratoires» de l’UE (points focaux nationaux pour la microbiologie, PFNM).","This is being done in collaboration with an EU ‘lab forum’ (National Microbiological Focal Points, NMFPs).",16,19
"5050","fr","en","Il semble s’agir d’un virus animal ayant récemment traversé la barrière de l’espèce pour infecter l’homme.","This is believed to be an animal virus that recently crossed the species barrier to infect humans.",17,16
"6188","fr","en","C’est l'une façon de comprendre ce qu'est la sensibilisation aux questions de santé.","This is one way of understanding Health Advocacy.",8,13
"6237","fr","en","Ce nouveau virus peut présenter une propagation interhumaine très rapide dans le monde entier.","This new virus can then spread rapidly from human to humans all over the world.",15,14
"5245","fr","en","Ce patient est tombé gravement malade après avoir abattu un mouton provenant de la ville d'Alkhurma, dans la province de Makkah.","This patient became sick after he slaughtered a sheep imported from the city of Alkhurma, Makkah province.",17,21
"4989","fr","en","Ce plan de réaction en cas de menace sanitaire suit les pratiques de gestion déterminées par la direction stratégique du CEPCM.","This PHE Plan is a development of practice of management determined by the strategic guidance of ECDC Governance cycle.",19,21
"5545","fr","en","Ce processus permet de déterminer  la procédure d’adjudication à appliquer (ouverte, restreinte ou négociée).","This process enables identification of the applicable tendering procedure – open, restricted or negotiated.",14,15
"5135","fr","en","Ce programme s’adresse tout particulièrement à des candidats ayant une expérience dans les domaines suivants:","This Programme typically seeks candidates in the following fields:",9,15
"5612","fr","en","Les formations PFET sont plus ou moins similaires à celles de l’EPIET.","Those Field Epidemiology Training Programmes (FETP) may have more or less interaction with EPIET.",14,12
"5574","fr","en","On différencie trois principaux syndromes cliniques suite à l’infection par un Hantavirus:","Three main clinical syndromes can be distinguished after hantavirus infection:",10,12
"6867","fr","en","L’ECDC offre ou pourra offrir trois types de services en ligne:","Three types of e-services are or may be offered by ECDC:",11,10
"6145","fr","en","Par conséquent, en cas de contestation, le texte adopté officiellement fera toujours foi.","Thus, in case of disagreement, the official adopted text will always prevail.",12,13
"5974","fr","en","Les personnes se trouvant dans des centres de soins ou des centres de jour sont particulièrement exposées aux épidémies.","Thus, individuals in nursing homes or day-care centres are particularly susceptible to outbreaks.",13,19
"4909","fr","en","Les tiques sont elles-mêmes infectées lorsqu’elles se nourrissent sur des oiseaux ou des mammifères dont le sang contient la bactérie.","Ticks become infected when they feed on birds or mammals that carry the bacterium in their blood.",17,20
"5800","fr","en","À ce jour, il n’existe aucun vaccin contre le sérogroupe B.","To date, no vaccine is available against serogroup B.",9,11
"4746","fr","en","étudier l’épidémie d’une maladie infectieuse (pour établir un lien entre une intoxication alimentaire et un aliment donné, par exemple)","to investigate an outbreak of an infectious disease, for example - to establish an association between food poisoning and a specific foodstuff",22,19
"6640","fr","en","Pour protéger les enfants, il existe des vaccins efficaces, qui doivent être administrés très rapidement après la naissance.","To protect children, effective vaccines are available, to be administered very early on after birth.",15,18
"5706","fr","en","étudier la pathogénicité, la virulence et la résistance aux antibiotiques de souches individuelles au sein d’une espèce","to study pathogenicity, virulence and antibiotic resistance of individual strains within a species",13,17
"5448","fr","en","Pour visualiser nos flux RSS, il vous faut un logiciel appelé lecteur de flux ou agrégateur.","To view our RSS feeds you need software called a feed reader or aggregator.",14,16
"5567","fr","en","outils utilisés pour la détection et le suivi des menaces.","tools used for the threat detection and threat tracking.",9,10
"6245","fr","en","LES SIX PRINCIPAUX THÈMES DE SANTÉ RESTER INFORMÉ","TOP SIX HEALTH TOPICSSTAY UP TO DATE",7,8
"6208","fr","en","La toxoplasmose est une infection due au parasite Toxoplasma gondii.","Toxoplasmosis is an infection caused by the parasite Toxoplasma gondii.",10,10
"6446","fr","en","Stratégie de formation et soutien aux États membres","Training strategy and support to Member States",7,8
"4773","fr","en","La transmission peut être limitée en améliorant l’hygiène lors de la manipulation des aliments.","Transmission can be reduced especially by improving hygiene in food production handling.",12,14
"6261","fr","en","La principale source de contamination est la morsure ou le contact direct avec la salive d’un animal infecté.","Transmission normally occurs through a bite or direct contact with the saliva of an infected animal.",16,18
"5150","fr","en","La contamination s’effectue par voie oro-fécale, soit directement d’individu à individu, soit par l’intermédiaire d’aliments ou d’eau contaminés.","Transmission occurs by the oral-faecal route, either directly person to person or spread via contaminated food or water.",18,18
"6580","fr","en","La transmission s’effectue par voie oro-fécale ou par contact avec la salive.","Transmission occurs via the oral-faecal route or contact with saliva.",10,12
"6490","fr","en","La transmission du virus à l’homme se fait par l’inhalation des urines, des déjections ou de la salive des rongeurs infectés","Transmission of the virus to humans occurs through the inhalation of infected rodent urine, droppings, or saliva.",17,21
"5498","fr","en","La transmission interhumaine des virus se fait par contact rapproché avec du sang ou des sécrétions corporelles.","Transmission of the viruses occurs from person to person through close contact with blood or body fluids.",17,17
"5669","fr","en","La transmission s’effectue par l’intermédiaire d’un moustique (l’anophèle) qui est présent dans le monde entier.","Transmission requires an intermediate mosquito (anopheles) host, which is found worldwide.",11,15
"5457","fr","en","La transmission à l’homme se produit par l'inhalation de virus présents dans des aérosols contaminés à partir des excréta de rongeurs infectés.","Transmission to humans occurs through inhalation of virus in aerosol from excreta of infected rodents.",15,22
"5934","fr","en","La transmission par transfusion sanguine ou par l’utilisation de produits dérivés du plasma est maintenant rare dans l’UE.","Transmission via blood transfusion or through the use of plasma-derived products is now rare in the EU.",17,18
"5587","fr","en","La trichinellose est une maladie zoonotique due aux parasites Trichinella.","Trichinellosis is a zoonotic disease caused by Trichinella parasites.",9,10
