"","X","Satz.1.id","Satz.1.TranslatorSource","Satz.1.BLEU","Satz.1.ROUGE","Satz.1.BLEURT","Satz.2.id","Satz.2.TranslatorSource","Satz.2.BLEU","Satz.2.ROUGE","Satz.2.BLEURT","Original","Expected","Satz.1","Satz.2","Similarity.rating.DP","Similarity.rating.TS","Comments.TS","Comments.DP","Translation.rating.TS","Wrong.translation.TS","Comments.TS.1","Similarity.rating.BLEU","Similarity.rating.ROUGE","Similarity.rating.BLEURT","testBLEU.DP.rating","testROUGE.DP.rating","testBLEURT.DP.rating","testBLEU.TS.rating","testROUGE.TS.rating","testBLEURT.TS.rating"
"241","241","22102","Deepl","1","1","0.9352234","40606","Google","0.437481143122464","0.857142857142857","0.508199214935303","Achten Sie darauf, dass weder Alkohol noch andere Desinfektionsmittel oder sonstige Substanzen das Insulin verunreinigen.","Make sure that neither alcohol nor other disinfectants or other substances contaminate the insulin.","Make sure that neither alcohol nor other disinfectants or other substances contaminate the insulin.","Make sure that alcohol, other disinfectants or other substances do not contaminate the insulin.",">",">","Satz.1 hrt sich ein bisschen besser an, aber inhaltlich beides gut","CEF again ɉ=","","Satz.1 hrt sich ein bisschen besser an, aber inhaltlich beides gut","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"242","242","22102","Deepl","1","1","0.9352234","59111","IBM","0.838576678907626","0.857142857142857","0.766876757144928","Achten Sie darauf, dass weder Alkohol noch andere Desinfektionsmittel oder sonstige Substanzen das Insulin verunreinigen.","Make sure that neither alcohol nor other disinfectants or other substances contaminate the insulin.","Make sure that neither alcohol nor other disinfectants or other substances contaminate the insulin.","Take care that neither alcohol nor other disinfectants or other substances contaminate the insulin.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"243","243","22102","Deepl","1","1","0.9352234","3595","CEF","0.375966352946702","0.814814814814815","0.500427961349487","Achten Sie darauf, dass weder Alkohol noch andere Desinfektionsmittel oder sonstige Substanzen das Insulin verunreinigen.","Make sure that neither alcohol nor other disinfectants or other substances contaminate the insulin.","Make sure that neither alcohol nor other disinfectants or other substances contaminate the insulin.","Make sure that alcohol, other disinfectants or other substances do not contaminate insulin.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"244","244","40606","Google","0.437481143122464","0.857142857142857","0.508199214935303","59111","IBM","0.838576678907626","0.857142857142857","0.766876757144928","Achten Sie darauf, dass weder Alkohol noch andere Desinfektionsmittel oder sonstige Substanzen das Insulin verunreinigen.","Make sure that neither alcohol nor other disinfectants or other substances contaminate the insulin.","Make sure that alcohol, other disinfectants or other substances do not contaminate the insulin.","Take care that neither alcohol nor other disinfectants or other substances contaminate the insulin.",">",">","","","=","","","<","=","<","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"245","245","40606","Google","0.437481143122464","0.857142857142857","0.508199214935303","3595","CEF","0.375966352946702","0.814814814814815","0.500427961349487","Achten Sie darauf, dass weder Alkohol noch andere Desinfektionsmittel oder sonstige Substanzen das Insulin verunreinigen.","Make sure that neither alcohol nor other disinfectants or other substances contaminate the insulin.","Make sure that alcohol, other disinfectants or other substances do not contaminate the insulin.","Make sure that alcohol, other disinfectants or other substances do not contaminate insulin.","=","=","","","=","","",">",">",">","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"246","246","59111","IBM","0.838576678907626","0.857142857142857","0.766876757144928","3595","CEF","0.375966352946702","0.814814814814815","0.500427961349487","Achten Sie darauf, dass weder Alkohol noch andere Desinfektionsmittel oder sonstige Substanzen das Insulin verunreinigen.","Make sure that neither alcohol nor other disinfectants or other substances contaminate the insulin.","Take care that neither alcohol nor other disinfectants or other substances contaminate the insulin.","Make sure that alcohol, other disinfectants or other substances do not contaminate insulin.","<","<","","","=","","",">",">",">","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"247","247","59314","IBM","0.863340021370451","1","0.825294554233551","3798","CEF","0.354948105601005","0.777777777777778","0.824474334716797","Arzneimittel fr Kinder unzugnglich aufbewahren!","Keep out of the reach and sight of children.","Keep out of the reach and sight of children!","Keep out of the sight and reach of children",">",">","I think the punctuation is important here :)","CEF",">","","I think the punctuation is important here :)",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"248","248","59314","IBM","0.863340021370451","1","0.825294554233551","22305","Deepl","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007657405","0.75","-0.7260692","Arzneimittel fr Kinder unzugnglich aufbewahren!","Keep out of the reach and sight of children.","Keep out of the reach and sight of children!","Keep medicines out of reach of children!",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"249","249","59314","IBM","0.863340021370451","1","0.825294554233551","40809","Google","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000724192611117457","0.625","-1.31826412677765","Arzneimittel fr Kinder unzugnglich aufbewahren!","Keep out of the reach and sight of children.","Keep out of the reach and sight of children!","Store drug out of reach of children!",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"250","250","3798","CEF","0.354948105601005","0.777777777777778","0.824474334716797","22305","Deepl","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007657405","0.75","-0.7260692","Arzneimittel fr Kinder unzugnglich aufbewahren!","Keep out of the reach and sight of children.","Keep out of the sight and reach of children","Keep medicines out of reach of children!",">",">","","","<","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"251","251","3798","CEF","0.354948105601005","0.777777777777778","0.824474334716797","40809","Google","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000724192611117457","0.625","-1.31826412677765","Arzneimittel fr Kinder unzugnglich aufbewahren!","Keep out of the reach and sight of children.","Keep out of the sight and reach of children","Store drug out of reach of children!",">",">","","","<","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"252","252","22305","Deepl","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007657405","0.75","-0.7260692","40809","Google","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000724192611117457","0.625","-1.31826412677765","Arzneimittel fr Kinder unzugnglich aufbewahren!","Keep out of the reach and sight of children.","Keep medicines out of reach of children!","Store drug out of reach of children!",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"253","253","6021","CEF","1","1","0.905044794082642","43032","Google","0.670342089635179","0.814814814814815","0.464199721813202","Firocoxib blockiert das Enzym Cyclooxygenase, das an der Produktion von Prostaglandinen beteiligt ist.","Firocoxib blocks the enzyme (cyclo-oxygenase) that is involved in the production of prostaglandins.","Firocoxib blocks the enzyme (cyclo-oxygenase) that is involved in the production of prostaglandins.","Firocoxib blocks the enzyme cyclooxygenase, which is involved in the production of prostaglandins.",">",">","Maybe another nice example for ""too close to expected text""","","<","","Maybe another nice example for ""too close to expected text""",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"254","254","6021","CEF","1","1","0.905044794082642","61537","IBM","0.670342089635179","0.814814814814815","0.464199721813202","Firocoxib blockiert das Enzym Cyclooxygenase, das an der Produktion von Prostaglandinen beteiligt ist.","Firocoxib blocks the enzyme (cyclo-oxygenase) that is involved in the production of prostaglandins.","Firocoxib blocks the enzyme (cyclo-oxygenase) that is involved in the production of prostaglandins.","Firocoxib blocks the enzyme cyclooxygenase, which is involved in the production of prostaglandins.",">",">","","","<","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"255","255","6021","CEF","1","1","0.905044794082642","24528","Deepl","0.6703421","0.8148148","0.4641997","Firocoxib blockiert das Enzym Cyclooxygenase, das an der Produktion von Prostaglandinen beteiligt ist.","Firocoxib blocks the enzyme (cyclo-oxygenase) that is involved in the production of prostaglandins.","Firocoxib blocks the enzyme (cyclo-oxygenase) that is involved in the production of prostaglandins.","Firocoxib blocks the enzyme cyclooxygenase, which is involved in the production of prostaglandins.",">",">","","","<","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"256","256","43032","Google","0.670342089635179","0.814814814814815","0.464199721813202","61537","IBM","0.670342089635179","0.814814814814815","0.464199721813202","Firocoxib blockiert das Enzym Cyclooxygenase, das an der Produktion von Prostaglandinen beteiligt ist.","Firocoxib blocks the enzyme (cyclo-oxygenase) that is involved in the production of prostaglandins.","Firocoxib blocks the enzyme cyclooxygenase, which is involved in the production of prostaglandins.","Firocoxib blocks the enzyme cyclooxygenase, which is involved in the production of prostaglandins.","=","=","","","=","","","=","=","=","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"257","257","43032","Google","0.670342089635179","0.814814814814815","0.464199721813202","24528","Deepl","0.6703421","0.8148148","0.4641997","Firocoxib blockiert das Enzym Cyclooxygenase, das an der Produktion von Prostaglandinen beteiligt ist.","Firocoxib blocks the enzyme (cyclo-oxygenase) that is involved in the production of prostaglandins.","Firocoxib blocks the enzyme cyclooxygenase, which is involved in the production of prostaglandins.","Firocoxib blocks the enzyme cyclooxygenase, which is involved in the production of prostaglandins.","=","=","","","=","","","<",">",">","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"258","258","61537","IBM","0.670342089635179","0.814814814814815","0.464199721813202","24528","Deepl","0.6703421","0.8148148","0.4641997","Firocoxib blockiert das Enzym Cyclooxygenase, das an der Produktion von Prostaglandinen beteiligt ist.","Firocoxib blocks the enzyme (cyclo-oxygenase) that is involved in the production of prostaglandins.","Firocoxib blocks the enzyme cyclooxygenase, which is involved in the production of prostaglandins.","Firocoxib blocks the enzyme cyclooxygenase, which is involved in the production of prostaglandins.","=","=","","","=","","","<",">",">","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"259","259","43052","Google","0.863340021370451","1","0.878914654254913","24548","Deepl","0.6104736","0.8888889","0.8090623","Formale Karzinogenittsstudien wurden mit Omalizumab nicht durchgefhrt","Formal carcinogenicity studies have not been conducted with omalizumab.","Formal carcinogenicity studies have not been conducted with omalizumab","Formal carcinogenicity studies have not been performed with omalizumab",">",">","","CEF","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"260","260","43052","Google","0.863340021370451","1","0.878914654254913","6041","CEF","0.610473583580784","0.888888888888889","0.809062302112579","Formale Karzinogenittsstudien wurden mit Omalizumab nicht durchgefhrt","Formal carcinogenicity studies have not been conducted with omalizumab.","Formal carcinogenicity studies have not been conducted with omalizumab","Formal carcinogenicity studies have not been performed with omalizumab",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"261","261","43052","Google","0.863340021370451","1","0.878914654254913","61557","IBM","0.610473583580784","0.888888888888889","0.809062302112579","Formale Karzinogenittsstudien wurden mit Omalizumab nicht durchgefhrt","Formal carcinogenicity studies have not been conducted with omalizumab.","Formal carcinogenicity studies have not been conducted with omalizumab","Formal carcinogenicity studies have not been performed with omalizumab",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"262","262","24548","Deepl","0.6104736","0.8888889","0.8090623","6041","CEF","0.610473583580784","0.888888888888889","0.809062302112579","Formale Karzinogenittsstudien wurden mit Omalizumab nicht durchgefhrt","Formal carcinogenicity studies have not been conducted with omalizumab.","Formal carcinogenicity studies have not been performed with omalizumab","Formal carcinogenicity studies have not been performed with omalizumab","=","=","","","=","","",">",">","<","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"263","263","24548","Deepl","0.6104736","0.8888889","0.8090623","61557","IBM","0.610473583580784","0.888888888888889","0.809062302112579","Formale Karzinogenittsstudien wurden mit Omalizumab nicht durchgefhrt","Formal carcinogenicity studies have not been conducted with omalizumab.","Formal carcinogenicity studies have not been performed with omalizumab","Formal carcinogenicity studies have not been performed with omalizumab","=","=","","","=","","",">",">","<","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"264","264","6041","CEF","0.610473583580784","0.888888888888889","0.809062302112579","61557","IBM","0.610473583580784","0.888888888888889","0.809062302112579","Formale Karzinogenittsstudien wurden mit Omalizumab nicht durchgefhrt","Formal carcinogenicity studies have not been conducted with omalizumab.","Formal carcinogenicity studies have not been performed with omalizumab","Formal carcinogenicity studies have not been performed with omalizumab","=","=","","","=","","","=","=","=","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"265","265","5236","CEF","1","1","0.966680645942688","42247","Google","0.511507811579324","0.923076923076923","0.894285023212433","Dies bezeichnet man als intravense Infusion.","This is known as intravenous infusion.","This is known as intravenous infusion.","This is known as an intravenous infusion.","=",">","","","=","","",">",">",">","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE"
"266","266","5236","CEF","1","1","0.966680645942688","60752","IBM","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000812132844541726","0.714285714285714","0.848362624645233","Dies bezeichnet man als intravense Infusion.","This is known as intravenous infusion.","This is known as intravenous infusion.","This is referred to as an intravenous infusion.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"267","267","5236","CEF","1","1","0.966680645942688","23743","Deepl","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001071925","0.6666667","0.7833279","Dies bezeichnet man als intravense Infusion.","This is known as intravenous infusion.","This is known as intravenous infusion.","This is called an intravenous infusion.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"268","268","42247","Google","0.511507811579324","0.923076923076923","0.894285023212433","60752","IBM","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000812132844541726","0.714285714285714","0.848362624645233","Dies bezeichnet man als intravense Infusion.","This is known as intravenous infusion.","This is known as an intravenous infusion.","This is referred to as an intravenous infusion.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"269","269","42247","Google","0.511507811579324","0.923076923076923","0.894285023212433","23743","Deepl","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001071925","0.6666667","0.7833279","Dies bezeichnet man als intravense Infusion.","This is known as intravenous infusion.","This is known as an intravenous infusion.","This is called an intravenous infusion.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"270","270","60752","IBM","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000812132844541726","0.714285714285714","0.848362624645233","23743","Deepl","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001071925","0.6666667","0.7833279","Dies bezeichnet man als intravense Infusion.","This is known as intravenous infusion.","This is referred to as an intravenous infusion.","This is called an intravenous infusion.","=","<","","","=","","","<",">",">","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"271","271","18676","Deepl","1","1","0.93908417224884","37180","Google","0.788192971809991","0.962962962962963","0.881908118724823","Die Diagnose des OSAS beruht auf einer typischen Anamnese und der klinischen Untersuchung.","The diagnosis of OSAS is based on a typical history and clinical examination.","The diagnosis of OSAS is based on a typical history and clinical examination.","The diagnosis of OSAS is based on a typical medical history and clinical examination.",">",">","","CEF","<","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"272","272","18676","Deepl","1","1","0.93908417224884","170","CEF","0.685083691296952","0.923076923076923","0.834275364875793","Die Diagnose des OSAS beruht auf einer typischen Anamnese und der klinischen Untersuchung.","The diagnosis of OSAS is based on a typical history and clinical examination.","The diagnosis of OSAS is based on a typical history and clinical examination.","The diagnosis of OSAS is based on typical medical history and clinical examination.",">",">","","","<","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"273","273","18676","Deepl","1","1","0.93908417224884","55685","IBM","0.761160600334989","0.923076923076923","0.27674275636673","Die Diagnose des OSAS beruht auf einer typischen Anamnese und der klinischen Untersuchung.","The diagnosis of OSAS is based on a typical history and clinical examination.","The diagnosis of OSAS is based on a typical history and clinical examination.","The diagnosis of OSAS is based on a typical anamnesis and clinical examination.",">",">","","","<","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"274","274","37180","Google","0.788192971809991","0.962962962962963","0.881908118724823","170","CEF","0.685083691296952","0.923076923076923","0.834275364875793","Die Diagnose des OSAS beruht auf einer typischen Anamnese und der klinischen Untersuchung.","The diagnosis of OSAS is based on a typical history and clinical examination.","The diagnosis of OSAS is based on a typical medical history and clinical examination.","The diagnosis of OSAS is based on typical medical history and clinical examination.","=","=","","","=","","",">",">",">","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"275","275","37180","Google","0.788192971809991","0.962962962962963","0.881908118724823","55685","IBM","0.761160600334989","0.923076923076923","0.27674275636673","Die Diagnose des OSAS beruht auf einer typischen Anamnese und der klinischen Untersuchung.","The diagnosis of OSAS is based on a typical history and clinical examination.","The diagnosis of OSAS is based on a typical medical history and clinical examination.","The diagnosis of OSAS is based on a typical anamnesis and clinical examination.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"276","276","170","CEF","0.685083691296952","0.923076923076923","0.834275364875793","55685","IBM","0.761160600334989","0.923076923076923","0.27674275636673","Die Diagnose des OSAS beruht auf einer typischen Anamnese und der klinischen Untersuchung.","The diagnosis of OSAS is based on a typical history and clinical examination.","The diagnosis of OSAS is based on typical medical history and clinical examination.","The diagnosis of OSAS is based on a typical anamnesis and clinical examination.",">",">","","","=","","","<","=",">","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE"
"277","277","23100","Deepl","0.7677332","0.96","0.8720869","41604","Google","0.767733168433653","0.96","0.872086882591248","Der Gebrauch von Lebendimpfstoffen sollte deshalb whrend einer Behandlung mit Rapamune vermieden werden.","The use of live vaccines should be avoided during treatment with Rapamune.","The use of live vaccines should therefore be avoided during treatment with Rapamune.","The use of live vaccines should therefore be avoided during treatment with Rapamune.","=","=","","","=","","",">","=",">","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE"
"278","278","23100","Deepl","0.7677332","0.96","0.8720869","60109","IBM","0.538378293232252","0.923076923076923","0.839124202728271","Der Gebrauch von Lebendimpfstoffen sollte deshalb whrend einer Behandlung mit Rapamune vermieden werden.","The use of live vaccines should be avoided during treatment with Rapamune.","The use of live vaccines should therefore be avoided during treatment with Rapamune.","The use of live vaccines should therefore be avoided during a treatment with Rapamune.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"279","279","23100","Deepl","0.7677332","0.96","0.8720869","4593","CEF","0.00000000000000000000000000000000000000000000000000000000000000000000000000000360323531261315","0.636363636363636","0.595117568969727","Der Gebrauch von Lebendimpfstoffen sollte deshalb whrend einer Behandlung mit Rapamune vermieden werden.","The use of live vaccines should be avoided during treatment with Rapamune.","The use of live vaccines should therefore be avoided during treatment with Rapamune.","Live vaccine use should therefore be avoided during Rapamune treatment.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"280","280","41604","Google","0.767733168433653","0.96","0.872086882591248","60109","IBM","0.538378293232252","0.923076923076923","0.839124202728271","Der Gebrauch von Lebendimpfstoffen sollte deshalb whrend einer Behandlung mit Rapamune vermieden werden.","The use of live vaccines should be avoided during treatment with Rapamune.","The use of live vaccines should therefore be avoided during treatment with Rapamune.","The use of live vaccines should therefore be avoided during a treatment with Rapamune.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"281","281","41604","Google","0.767733168433653","0.96","0.872086882591248","4593","CEF","0.00000000000000000000000000000000000000000000000000000000000000000000000000000360323531261315","0.636363636363636","0.595117568969727","Der Gebrauch von Lebendimpfstoffen sollte deshalb whrend einer Behandlung mit Rapamune vermieden werden.","The use of live vaccines should be avoided during treatment with Rapamune.","The use of live vaccines should therefore be avoided during treatment with Rapamune.","Live vaccine use should therefore be avoided during Rapamune treatment.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"282","282","60109","IBM","0.538378293232252","0.923076923076923","0.839124202728271","4593","CEF","0.00000000000000000000000000000000000000000000000000000000000000000000000000000360323531261315","0.636363636363636","0.595117568969727","Der Gebrauch von Lebendimpfstoffen sollte deshalb whrend einer Behandlung mit Rapamune vermieden werden.","The use of live vaccines should be avoided during treatment with Rapamune.","The use of live vaccines should therefore be avoided during a treatment with Rapamune.","Live vaccine use should therefore be avoided during Rapamune treatment.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"283","283","41080","Google","0.761160600334989","0.923076923076923","0.868937790393829","59585","IBM","0.761160600334989","0.923076923076923","0.868937790393829","Bei Patienten mit leicht bis mig eingeschrnkter Leberfunktion ist eine Dosisanpassung nicht erforderlich.","No dose adjustment is needed in patients with mild to moderate hepatic impairment.","No dose adjustment is required in patients with mild to moderate hepatic impairment.","No dose adjustment is required in patients with mild to moderate hepatic impairment.","=","=","","","=","","","=","=","=","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"284","284","41080","Google","0.761160600334989","0.923076923076923","0.868937790393829","22576","Deepl","0.000000000000000000000000000000000000000000000000000000000000000000000000000003761442","0.6666667","0.630536","Bei Patienten mit leicht bis mig eingeschrnkter Leberfunktion ist eine Dosisanpassung nicht erforderlich.","No dose adjustment is needed in patients with mild to moderate hepatic impairment.","No dose adjustment is required in patients with mild to moderate hepatic impairment.","Dose adjustment is not required in patients with mildly to moderately impaired hepatic function.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"285","285","41080","Google","0.761160600334989","0.923076923076923","0.868937790393829","4069","CEF","0.267768029597763","0.666666666666667","0.52369087934494","Bei Patienten mit leicht bis mig eingeschrnkter Leberfunktion ist eine Dosisanpassung nicht erforderlich.","No dose adjustment is needed in patients with mild to moderate hepatic impairment.","No dose adjustment is required in patients with mild to moderate hepatic impairment.","No dose adjustment is required in patients with mildly to moderately reduced liver function.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"286","286","59585","IBM","0.761160600334989","0.923076923076923","0.868937790393829","22576","Deepl","0.000000000000000000000000000000000000000000000000000000000000000000000000000003761442","0.6666667","0.630536","Bei Patienten mit leicht bis mig eingeschrnkter Leberfunktion ist eine Dosisanpassung nicht erforderlich.","No dose adjustment is needed in patients with mild to moderate hepatic impairment.","No dose adjustment is required in patients with mild to moderate hepatic impairment.","Dose adjustment is not required in patients with mildly to moderately impaired hepatic function.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"287","287","59585","IBM","0.761160600334989","0.923076923076923","0.868937790393829","4069","CEF","0.267768029597763","0.666666666666667","0.52369087934494","Bei Patienten mit leicht bis mig eingeschrnkter Leberfunktion ist eine Dosisanpassung nicht erforderlich.","No dose adjustment is needed in patients with mild to moderate hepatic impairment.","No dose adjustment is required in patients with mild to moderate hepatic impairment.","No dose adjustment is required in patients with mildly to moderately reduced liver function.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"288","288","22576","Deepl","0.000000000000000000000000000000000000000000000000000000000000000000000000000003761442","0.6666667","0.630536","4069","CEF","0.267768029597763","0.666666666666667","0.52369087934494","Bei Patienten mit leicht bis mig eingeschrnkter Leberfunktion ist eine Dosisanpassung nicht erforderlich.","No dose adjustment is needed in patients with mild to moderate hepatic impairment.","Dose adjustment is not required in patients with mildly to moderately impaired hepatic function.","No dose adjustment is required in patients with mildly to moderately reduced liver function.","<","=","","","=","","","<",">",">","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"289","289","40618","Google","0.634046627704686","0.923076923076923","-0.312119036912918","59123","IBM","0.488610319570345","0.923076923076923","0.691267728805542","Adjuvanzien werden eingesetzt, um die Immunantwort des Krpers auf den Impfstoff zu verbessern.","Adjuvants are used to improve the bodyՠs response to the vaccine.","Adjuvants are used to improve the body&#39;s immune response to the vaccine.","Adjuvant agents are used to improve the body's immune response to the vaccine.","<","=","Not sure if &#39; is escaped properly to ' but I am assuming it","","=","","Not sure if &#39; is escaped properly to ' but I am assuming it",">","=","<","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"290","290","40618","Google","0.634046627704686","0.923076923076923","-0.312119036912918","3607","CEF","0.436683544284781","0.88","0.735377907752991","Adjuvanzien werden eingesetzt, um die Immunantwort des Krpers auf den Impfstoff zu verbessern.","Adjuvants are used to improve the bodyՠs response to the vaccine.","Adjuvants are used to improve the body&#39;s immune response to the vaccine.","Adjuvants are used to enhance the bodyճ immune response to the vaccine.","<",">","","","=","","",">",">","<","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE"
"291","291","40618","Google","0.634046627704686","0.923076923076923","-0.312119036912918","22114","Deepl","0.4366835","0.88","0.7344463","Adjuvanzien werden eingesetzt, um die Immunantwort des Krpers auf den Impfstoff zu verbessern.","Adjuvants are used to improve the bodyՠs response to the vaccine.","Adjuvants are used to improve the body&#39;s immune response to the vaccine.","Adjuvants are used to enhance the body's immune response to the vaccine.","<",">","","","=","","",">",">","<","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE"
"292","292","59123","IBM","0.488610319570345","0.923076923076923","0.691267728805542","3607","CEF","0.436683544284781","0.88","0.735377907752991","Adjuvanzien werden eingesetzt, um die Immunantwort des Krpers auf den Impfstoff zu verbessern.","Adjuvants are used to improve the bodyՠs response to the vaccine.","Adjuvant agents are used to improve the body's immune response to the vaccine.","Adjuvants are used to enhance the bodyճ immune response to the vaccine.",">",">","","","=","","",">",">","<","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE"
"293","293","59123","IBM","0.488610319570345","0.923076923076923","0.691267728805542","22114","Deepl","0.4366835","0.88","0.7344463","Adjuvanzien werden eingesetzt, um die Immunantwort des Krpers auf den Impfstoff zu verbessern.","Adjuvants are used to improve the bodyՠs response to the vaccine.","Adjuvant agents are used to improve the body's immune response to the vaccine.","Adjuvants are used to enhance the body's immune response to the vaccine.",">",">","","","=","","",">",">","<","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE"
"294","294","3607","CEF","0.436683544284781","0.88","0.735377907752991","22114","Deepl","0.4366835","0.88","0.7344463","Adjuvanzien werden eingesetzt, um die Immunantwort des Krpers auf den Impfstoff zu verbessern.","Adjuvants are used to improve the bodyՠs response to the vaccine.","Adjuvants are used to enhance the bodyճ immune response to the vaccine.","Adjuvants are used to enhance the body's immune response to the vaccine.","=","=","","","=","","",">","=",">","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE"
"295","295","19511","Deepl","0.616995467462786","0.926829268292683","0.601393699645996","38015","Google","0.355940749348801","0.878048780487805","0.560588300228119","Der Mensch ist das einzige Reservoir des Virus, das durch Trpfcheninfektion und/oder Speichel von Mensch zu Mensch bertragen wird.","Humans are the only reservoirs of the virus, which is transmitted from person to person via droplets and/or saliva.","Humans are the only reservoir of the virus, which is transmitted from person to person by droplet infection and/or saliva.","Humans are the only reservoir of the virus that is transmitted from person to person through droplet infection and / or saliva.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
